SPECIES,LATITUDE,LONGITUDE
"Myotis nattereri (Kuhl 1817)",47.793890000000005,-1.8782400000000001
"Myotis nattereri (Kuhl 1817)",45.734429999999996,2.8071099999999998
"Myotis nattereri (Kuhl 1817)",46.33955,5.40561
"Myotis nattereri (Kuhl 1817)",47.97027,-3.77581
"Myotis nattereri (Kuhl 1817)",47.52438,-1.8536299999999999
"Myotis nattereri (Kuhl 1817)",44.51742,-0.20931
"Myotis nattereri (Kuhl 1817)",47.19522,-1.0301799999999999
"Myotis nattereri (Kuhl 1817)",48.78483,1.43474
"Myotis nattereri (Kuhl 1817)",47.80988,-1.47819
"Myotis nattereri (Kuhl 1817)",47.50354,5.72377
"Myotis nattereri (Kuhl 1817)",49.866609999999994,1.6795900000000001
"Myotis nattereri (Kuhl 1817)",49.40562,5.13523
"Myotis nattereri (Kuhl 1817)",48.9775,-1.57885
"Myotis nattereri (Kuhl 1817)",49.75974,0.57248
"Myotis nattereri (Kuhl 1817)",43.01532,0.9775299999999999
"Myotis nattereri (Kuhl 1817)",48.69661,1.5732700000000002
"Myotis nattereri (Kuhl 1817)",42.74994,1.2308299999999999
"Myotis nattereri (Kuhl 1817)",49.13088,5.39804
"Myotis nattereri (Kuhl 1817)",48.04002,5.88565
"Myotis nattereri (Kuhl 1817)",48.96932,1.8389900000000001
"Myotis nattereri (Kuhl 1817)",48.326840000000004,0.90854
"Myotis nattereri (Kuhl 1817)",46.184670000000004,3.19447
"Myotis nattereri (Kuhl 1817)",47.71309,3.73351
"Myotis nattereri (Kuhl 1817)",44.91898,4.07716
"Myotis nattereri (Kuhl 1817)",47.23364,5.7101
"Myotis nattereri (Kuhl 1817)",45.19386,3.3183599999999998
"Myotis nattereri (Kuhl 1817)",48.87941,1.841
"Myotis nattereri (Kuhl 1817)",45.10382,2.68215
"Myotis nattereri (Kuhl 1817)",47.803090000000005,2.26525
"Myotis nattereri (Kuhl 1817)",45.011179999999996,2.1749400000000003
"Myotis nattereri (Kuhl 1817)",47.08298,2.27506
"Myotis nattereri (Kuhl 1817)",45.46355,2.55213
"Myotis nattereri (Kuhl 1817)",46.98155,4.77617
"Myotis nattereri (Kuhl 1817)",48.76856,5.51751
"Myotis nattereri (Kuhl 1817)",48.77878,4.97344
"Myotis nattereri (Kuhl 1817)",44.02384,3.1871
"Myotis nattereri (Kuhl 1817)",47.14667,5.57369
"Myotis nattereri (Kuhl 1817)",47.320440000000005,5.84695
"Myotis nattereri (Kuhl 1817)",42.84178,1.35025
"Myotis nattereri (Kuhl 1817)",47.21631,6.370369999999999
"Myotis nattereri (Kuhl 1817)",48.11555,6.42771
"Myotis nattereri (Kuhl 1817)",47.28046,-1.16905
"Myotis nattereri (Kuhl 1817)",48.788090000000004,1.7069
"Myotis nattereri (Kuhl 1817)",48.43874,7.531839999999999
"Myotis nattereri (Kuhl 1817)",50.58486,1.6607299999999998
"Myotis nattereri (Kuhl 1817)",47.02425,-0.75376
"Myotis nattereri (Kuhl 1817)",49.39762,0.45176000000000005
"Myotis nattereri (Kuhl 1817)",49.7752,1.54319
"Myotis nattereri (Kuhl 1817)",48.86124,5.385619999999999
"Myotis nattereri (Kuhl 1817)",50.04766,1.8143900000000002
"Myotis nattereri (Kuhl 1817)",48.817479999999996,7.01923
"Myotis nattereri (Kuhl 1817)",48.52429,3.47399
"Myotis nattereri (Kuhl 1817)",49.60418,3.06914
"Myotis nattereri (Kuhl 1817)",46.53682,4.37015
"Myotis nattereri (Kuhl 1817)",48.821979999999996,6.883210000000001
"Myotis nattereri (Kuhl 1817)",46.09433,2.6764200000000002
"Myotis nattereri (Kuhl 1817)",47.75782,-2.67758
"Myotis nattereri (Kuhl 1817)",49.18122,-0.9101799999999999
"Myotis nattereri (Kuhl 1817)",42.58263,2.33091
"Myotis nattereri (Kuhl 1817)",43.93186,3.6849199999999995
"Myotis nattereri (Kuhl 1817)",48.6587,6.32742
"Myotis nattereri (Kuhl 1817)",49.13837,4.98714
"Myotis nattereri (Kuhl 1817)",49.60371,3.34568
"Myotis nattereri (Kuhl 1817)",48.40893,5.50028
"Myotis nattereri (Kuhl 1817)",45.55448,2.93591
"Myotis nattereri (Kuhl 1817)",46.8848,0.83291
"Myotis nattereri (Kuhl 1817)",49.29135,6.23064
"Myotis nattereri (Kuhl 1817)",49.41408,1.41562
"Myotis nattereri (Kuhl 1817)",48.58875,5.50887
"Myotis nattereri (Kuhl 1817)",48.02167,6.555910000000001
"Myotis nattereri (Kuhl 1817)",46.429559999999995,5.40958
"Myotis nattereri (Kuhl 1817)",45.99662,1.6433
"Myotis nattereri (Kuhl 1817)",48.26416,-1.38184
"Myotis nattereri (Kuhl 1817)",49.86139,1.26274
"Myotis nattereri (Kuhl 1817)",45.67507,-0.6622
"Myotis nattereri (Kuhl 1817)",46.71837,1.7562099999999998
"Myotis nattereri (Kuhl 1817)",47.8568,6.00951
"Myotis nattereri (Kuhl 1817)",49.30778,5.54381
"Myotis nattereri (Kuhl 1817)",45.76076,-0.79668
"Myotis nattereri (Kuhl 1817)",47.41729,-2.24261
"Myotis nattereri (Kuhl 1817)",48.67426,-2.36876
"Myotis nattereri (Kuhl 1817)",48.2544,3.4715599999999998
"Myotis nattereri (Kuhl 1817)",48.16488,3.33626
"Myotis nattereri (Kuhl 1817)",45.82315,3.57959
"Myotis nattereri (Kuhl 1817)",49.24372,2.51942
"Myotis nattereri (Kuhl 1817)",45.46428,3.19195
"Myotis nattereri (Kuhl 1817)",49.68962,1.9611900000000002
"Myotis nattereri (Kuhl 1817)",45.1943,3.06367
"Myotis nattereri (Kuhl 1817)",45.914229999999996,3.3225300000000004
"Myotis nattereri (Kuhl 1817)",49.24372,3.4805800000000002
"Myotis nattereri (Kuhl 1817)",46.09329,3.58244
"Myotis nattereri (Kuhl 1817)",49.51195,3.75915
"Myotis nattereri (Kuhl 1817)",49.064840000000004,3.06842
"Myotis nattereri (Kuhl 1817)",49.24465,2.93134
"Myotis nattereri (Kuhl 1817)",46.713440000000006,4.63647
"Myotis nattereri (Kuhl 1817)",45.55301,3.57677
"Myotis nattereri (Kuhl 1817)",46.44144,4.7586
"Myotis nattereri (Kuhl 1817)",49.58278,0.71913
"Myotis nattereri (Kuhl 1817)",48.98761,7.30605
"Myotis nattereri (Kuhl 1817)",49.436440000000005,-1.34361
"Myotis nattereri (Kuhl 1817)",47.971470000000004,1.1906700000000001
"Myotis nattereri (Kuhl 1817)",43.025090000000006,1.5902399999999999
"Myotis nattereri (Kuhl 1817)",48.93558,-0.07192
"Myotis nattereri (Kuhl 1817)",49.684509999999996,-1.9195799999999998
"Myotis nattereri (Kuhl 1817)",48.26907,7.24728
"Myotis nattereri (Kuhl 1817)",47.220079999999996,-0.23835
"Myotis nattereri (Kuhl 1817)",49.322340000000004,1.2808899999999999
"Myotis nattereri (Kuhl 1817)",46.6645,-0.7289
"Myotis nattereri (Kuhl 1817)",48.57609,6.05083
"Myotis nattereri (Kuhl 1817)",42.797959999999996,-0.48105
"Myotis nattereri (Kuhl 1817)",50.49512,1.6631200000000002
"Myotis nattereri (Kuhl 1817)",49.12807,0.46502
"Myotis nattereri (Kuhl 1817)",48.40893,0.49972
"Myotis nattereri (Kuhl 1817)",49.474579999999996,6.1041099999999995
"Myotis nattereri (Kuhl 1817)",49.12807,5.53498
"Myotis nattereri (Kuhl 1817)",47.38818,-0.64656
"Myotis nattereri (Kuhl 1817)",47.28966,6.904789999999999
"Myotis nattereri (Kuhl 1817)",44.83328,2.55715
"Myotis nattereri (Kuhl 1817)",45.103390000000005,3.44499
"Myotis nattereri (Kuhl 1817)",47.5349,3.3323
"Myotis nattereri (Kuhl 1817)",49.24309,2.38211
"Myotis nattereri (Kuhl 1817)",49.42208,3.7578300000000002
"Myotis nattereri (Kuhl 1817)",48.58582,5.64438
"Myotis nattereri (Kuhl 1817)",45.19125,3.82772
"Myotis nattereri (Kuhl 1817)",47.98308,2.2627599999999997
"Myotis nattereri (Kuhl 1817)",49.064679999999996,2.79475
"Myotis nattereri (Kuhl 1817)",43.54994,0.7112
"Myotis nattereri (Kuhl 1817)",48.291340000000005,6.57412
"Myotis nattereri (Kuhl 1817)",48.32438,0.77368
"Myotis nattereri (Kuhl 1817)",42.756879999999995,1.7187700000000001
"Myotis nattereri (Kuhl 1817)",46.625209999999996,1.49691
"Myotis nattereri (Kuhl 1817)",48.34892,-1.52409
"Myotis nattereri (Kuhl 1817)",49.58011,0.58098
"Myotis nattereri (Kuhl 1817)",49.3106,0.5936100000000001
"Myotis nattereri (Kuhl 1817)",47.60215,0.67066
"Myotis nattereri (Kuhl 1817)",49.20512,6.08793
"Myotis nattereri (Kuhl 1817)",49.48745,0.44731000000000004
"Myotis nattereri (Kuhl 1817)",48.58875,0.49113
"Myotis nattereri (Kuhl 1817)",49.40044,5.41059
"Myotis nattereri (Kuhl 1817)",49.58011,5.41902
"Myotis nattereri (Kuhl 1817)",48.1445,5.21874
"Myotis nattereri (Kuhl 1817)",48.46262,6.856610000000001
"Myotis nattereri (Kuhl 1817)",49.57728,0.44283999999999996
"Myotis nattereri (Kuhl 1817)",48.22309,5.76092
"Myotis nattereri (Kuhl 1817)",48.99243,7.1696
"Myotis nattereri (Kuhl 1817)",48.92439,-0.48101000000000005
"Myotis nattereri (Kuhl 1817)",44.350970000000004,0.30228
"Myotis nattereri (Kuhl 1817)",47.99951,7.22565
"Myotis nattereri (Kuhl 1817)",48.02565,-0.42189
"Myotis nattereri (Kuhl 1817)",45.90658,1.64552
"Myotis nattereri (Kuhl 1817)",42.92541,0.9806600000000001
"Myotis nattereri (Kuhl 1817)",48.69491,1.43743
"Myotis nattereri (Kuhl 1817)",49.39464,0.31411999999999995
"Myotis nattereri (Kuhl 1817)",47.00594,-1.2796399999999999
"Myotis nattereri (Kuhl 1817)",45.346709999999995,0.50954
"Myotis nattereri (Kuhl 1817)",47.166990000000006,1.61382
"Myotis nattereri (Kuhl 1817)",44.381009999999996,3.8158800000000004
"Myotis nattereri (Kuhl 1817)",46.813629999999996,3.59018
"Myotis nattereri (Kuhl 1817)",46.54485,3.19575
"Myotis nattereri (Kuhl 1817)",47.52535,4.52839
"Myotis nattereri (Kuhl 1817)",49.3322,3.75651
"Myotis nattereri (Kuhl 1817)",47.085229999999996,3.0659099999999997
"Myotis nattereri (Kuhl 1817)",44.5632,3.4407300000000003
"Myotis nattereri (Kuhl 1817)",48.67572,5.64893
"Myotis nattereri (Kuhl 1817)",43.56897,4.05184
"Myotis nattereri (Kuhl 1817)",49.0625,2.24743
"Myotis nattereri (Kuhl 1817)",48.83455,6.47501
"Myotis nattereri (Kuhl 1817)",49.59977,1.96301
"Myotis nattereri (Kuhl 1817)",46.516740000000006,5.5439300000000005
"Myotis nattereri (Kuhl 1817)",48.54336,7.13385
"Myotis nattereri (Kuhl 1817)",47.801109999999994,4.0019
"Myotis nattereri (Kuhl 1817)",48.49477,-2.3503700000000003
"Myotis nattereri (Kuhl 1817)",47.83433,-2.95383
"Myotis nattereri (Kuhl 1817)",49.96118,2.2341599999999997
"Myotis nattereri (Kuhl 1817)",50.04893,1.95385
"Myotis nattereri (Kuhl 1817)",48.12305,6.15917
"Myotis nattereri (Kuhl 1817)",49.15038,1.9720099999999998
"Myotis nattereri (Kuhl 1817)",49.00597,6.76013
"Myotis nattereri (Kuhl 1817)",47.60715,5.06326
"Myotis nattereri (Kuhl 1817)",48.96637,1.56587
"Myotis nattereri (Kuhl 1817)",49.7569,0.43386
"Myotis nattereri (Kuhl 1817)",47.059540000000005,0.56228
"Myotis nattereri (Kuhl 1817)",49.30778,0.45619
"Myotis nattereri (Kuhl 1817)",49.23903,1.8329400000000002
"Myotis nattereri (Kuhl 1817)",43.55713,4.91781
"Myotis nattereri (Kuhl 1817)",44.70769,5.84114
"Myotis nattereri (Kuhl 1817)",44.7756,6.6036
"Myotis nattereri (Kuhl 1817)",44.52775,5.83209
"Myotis nattereri (Kuhl 1817)",44.595729999999996,6.592110000000001
"Myotis nattereri (Kuhl 1817)",44.794340000000005,5.97205
"Myotis nattereri (Kuhl 1817)",44.70092,6.09344
"Myotis nattereri (Kuhl 1817)",46.6194,4.89507
"Myotis nattereri (Kuhl 1817)",47.07697,4.38387
"Myotis nattereri (Kuhl 1817)",46.71524,4.50558
"Myotis nattereri (Kuhl 1817)",46.44337,4.628369999999999
"Myotis nattereri (Kuhl 1817)",47.53217,3.86394
"Myotis nattereri (Kuhl 1817)",47.51944,4.92695
"Myotis nattereri (Kuhl 1817)",47.339459999999995,4.92049
"Myotis nattereri (Kuhl 1817)",46.9853,4.51311
"Myotis nattereri (Kuhl 1817)",47.71385,3.60015
"Myotis nattereri (Kuhl 1817)",46.351420000000005,4.7557
"Myotis nattereri (Kuhl 1817)",46.89154,4.773219999999999
"Myotis nattereri (Kuhl 1817)",47.98216,3.8712800000000005
"Myotis nattereri (Kuhl 1817)",47.42718,5.05633
"Myotis nattereri (Kuhl 1817)",48.16519,3.2017599999999997
"Myotis nattereri (Kuhl 1817)",47.25157,4.7851
"Myotis nattereri (Kuhl 1817)",46.89528,4.5105900000000005
"Myotis nattereri (Kuhl 1817)",47.886990000000004,4.40497
"Myotis nattereri (Kuhl 1817)",48.16442,3.47076
"Myotis nattereri (Kuhl 1817)",47.259859999999996,4.12407
"Myotis nattereri (Kuhl 1817)",47.52353,4.66125
"Myotis nattereri (Kuhl 1817)",46.35512,4.49566
"Myotis nattereri (Kuhl 1817)",47.1721,3.85817
"Myotis nattereri (Kuhl 1817)",47.44216,3.86249
"Myotis nattereri (Kuhl 1817)",47.239509999999996,5.445880000000001
"Myotis nattereri (Kuhl 1817)",47.5352,3.19938
"Myotis nattereri (Kuhl 1817)",47.44443,3.46443
"Myotis nattereri (Kuhl 1817)",47.62491,3.3328599999999997
"Myotis nattereri (Kuhl 1817)",46.90517,3.06569
"Myotis nattereri (Kuhl 1817)",47.80218,3.8683300000000003
"Myotis nattereri (Kuhl 1817)",47.332209999999996,5.31762
"Myotis nattereri (Kuhl 1817)",48.34483,3.3374099999999998
"Myotis nattereri (Kuhl 1817)",47.62218,3.8654
"Myotis nattereri (Kuhl 1817)",47.5299,4.12974
"Myotis nattereri (Kuhl 1817)",46.90292,3.72252
"Myotis nattereri (Kuhl 1817)",50.31942,3.91151
"Myotis nattereri (Kuhl 1817)",50.85546,1.7952299999999999
"Myotis nattereri (Kuhl 1817)",50.22853,4.04986
"Myotis nattereri (Kuhl 1817)",50.04766,4.18561
"Myotis nattereri (Kuhl 1817)",50.85675,1.93695
"Myotis nattereri (Kuhl 1817)",50.496559999999995,1.80382
"Myotis nattereri (Kuhl 1817)",50.768159999999995,2.08033
"Myotis nattereri (Kuhl 1817)",50.31831,4.0517199999999995
"Myotis nattereri (Kuhl 1817)",50.40808,1.9464099999999998
"Myotis nattereri (Kuhl 1817)",50.31831,1.94828
"Myotis nattereri (Kuhl 1817)",48.41687,-2.07154
"Myotis nattereri (Kuhl 1817)",48.88453,2.65909
"Myotis nattereri (Kuhl 1817)",48.34514,2.79755
"Myotis nattereri (Kuhl 1817)",48.525220000000004,2.93229
"Myotis nattereri (Kuhl 1817)",49.15319,2.38318
"Myotis nattereri (Kuhl 1817)",48.4348,3.33799
"Myotis nattereri (Kuhl 1817)",50.40919,2.0868700000000002
"Myotis nattereri (Kuhl 1817)",50.59047,2.36556
"Myotis nattereri (Kuhl 1817)",44.13329,6.938219999999999
"Myotis nattereri (Kuhl 1817)",44.11919,7.31257
"Myotis nattereri (Kuhl 1817)",43.844640000000005,7.416360000000001
"Myotis nattereri (Kuhl 1817)",49.59977,4.03699
"Myotis nattereri (Kuhl 1817)",49.514309999999995,2.93098
"Myotis nattereri (Kuhl 1817)",49.33361,2.51858
"Myotis nattereri (Kuhl 1817)",49.51384,3.3450800000000003
"Myotis nattereri (Kuhl 1817)",49.603229999999996,3.48395
"Myotis nattereri (Kuhl 1817)",49.33455,2.93122
"Myotis nattereri (Kuhl 1817)",49.24137,2.10751
"Myotis nattereri (Kuhl 1817)",49.33439,2.79367
"Myotis nattereri (Kuhl 1817)",49.87215,3.6255
"Myotis nattereri (Kuhl 1817)",49.7782,4.17937
"Myotis nattereri (Kuhl 1817)",49.15475,2.93146
"Myotis nattereri (Kuhl 1817)",49.514309999999995,3.06902
"Myotis nattereri (Kuhl 1817)",50.051,2.2328
"Myotis nattereri (Kuhl 1817)",49.41738,1.69111
"Myotis nattereri (Kuhl 1817)",50.22964,2.0901099999999997
"Myotis nattereri (Kuhl 1817)",49.78152,2.23685
"Myotis nattereri (Kuhl 1817)",49.77947,1.95937
"Myotis nattereri (Kuhl 1817)",49.33361,3.4814199999999995
"Myotis nattereri (Kuhl 1817)",49.15381,2.52025
"Myotis nattereri (Kuhl 1817)",49.50991,4.03518
"Myotis nattereri (Kuhl 1817)",49.60087,3.89874
"Myotis nattereri (Kuhl 1817)",44.88763,5.85026
"Myotis nattereri (Kuhl 1817)",44.77964,6.47733
"Myotis nattereri (Kuhl 1817)",45.05339,6.3672
"Myotis nattereri (Kuhl 1817)",44.69732,6.21957
"Myotis nattereri (Kuhl 1817)",44.86958,6.4829
"Myotis nattereri (Kuhl 1817)",44.69358,6.345680000000001
"Myotis nattereri (Kuhl 1817)",44.87724,6.22989
"Myotis nattereri (Kuhl 1817)",45.049479999999996,6.4941
"Myotis nattereri (Kuhl 1817)",44.97081,6.10835
"Myotis nattereri (Kuhl 1817)",44.78353,6.351030000000001
"Myotis nattereri (Kuhl 1817)",44.97428,5.9816
"Myotis nattereri (Kuhl 1817)",44.603640000000006,6.34034
"Myotis nattereri (Kuhl 1817)",44.6897,6.471769999999999
"Myotis nattereri (Kuhl 1817)",44.88431,5.97682
"Myotis nattereri (Kuhl 1817)",46.15068,5.78624
"Myotis nattereri (Kuhl 1817)",48.43095,1.9860900000000001
"Myotis nattereri (Kuhl 1817)",48.88406,2.52274
"Myotis nattereri (Kuhl 1817)",44.28286,4.5663599999999995
"Myotis nattereri (Kuhl 1817)",45.523790000000005,5.626580000000001
"Myotis nattereri (Kuhl 1817)",45.62213,5.24607
"Myotis nattereri (Kuhl 1817)",46.23401,6.05018
"Myotis nattereri (Kuhl 1817)",44.5058,6.58638
"Myotis nattereri (Kuhl 1817)",45.424170000000004,6.005730000000001
"Myotis nattereri (Kuhl 1817)",45.17905,4.84618
"Myotis nattereri (Kuhl 1817)",46.77028,6.21149
"Myotis nattereri (Kuhl 1817)",48.34514,3.20245
"Myotis nattereri (Kuhl 1817)",44.434490000000004,5.95314
"Myotis nattereri (Kuhl 1817)",45.28216,3.70152
"Myotis nattereri (Kuhl 1817)",48.52368,2.39059
"Myotis nattereri (Kuhl 1817)",47.26514,2.80162
"Myotis nattereri (Kuhl 1817)",47.17436,2.5379
"Myotis nattereri (Kuhl 1817)",46.99295,2.2762700000000002
"Myotis nattereri (Kuhl 1817)",42.97764,-0.49185
"Myotis nattereri (Kuhl 1817)",47.26439,2.5371200000000003
"Myotis nattereri (Kuhl 1817)",50.32182,3.4908300000000003
"Myotis nattereri (Kuhl 1817)",50.85884,2.2204099999999998
"Myotis nattereri (Kuhl 1817)",50.6794,2.2232
"Myotis nattereri (Kuhl 1817)",50.945159999999994,1.7930700000000002
"Myotis nattereri (Kuhl 1817)",50.67844,2.08197
"Myotis nattereri (Kuhl 1817)",50.231390000000005,3.62994
"Myotis nattereri (Kuhl 1817)",50.76575,1.79739
"Myotis nattereri (Kuhl 1817)",50.41239,2.78927
"Myotis nattereri (Kuhl 1817)",50.31942,2.08849
"Myotis nattereri (Kuhl 1817)",50.22725,4.18982
"Myotis nattereri (Kuhl 1817)",50.32118,3.6310599999999997
"Myotis nattereri (Kuhl 1817)",47.88851,1.72881
"Myotis nattereri (Kuhl 1817)",47.24946,4.91728
"Myotis nattereri (Kuhl 1817)",45.19023,2.04495
"Myotis nattereri (Kuhl 1817)",46.17136,1.25006
"Myotis nattereri (Kuhl 1817)",45.009009999999996,1.9211
"Myotis nattereri (Kuhl 1817)",45.89922,1.1296899999999999
"Myotis nattereri (Kuhl 1817)",47.967040000000004,0.92274
"Myotis nattereri (Kuhl 1817)",48.34483,2.6625900000000002
"Myotis nattereri (Kuhl 1817)",44.21862,-1.06946
"Myotis nattereri (Kuhl 1817)",44.22319,-0.9444600000000001
"Myotis nattereri (Kuhl 1817)",43.43088,-0.39581
"Myotis nattereri (Kuhl 1817)",44.24759,-0.19405
"Myotis nattereri (Kuhl 1817)",46.70718,0.9709399999999999
"Myotis nattereri (Kuhl 1817)",46.904270000000004,2.5402
"Myotis nattereri (Kuhl 1817)",46.98155,1.22383
"Myotis nattereri (Kuhl 1817)",48.70497,2.79616
"Myotis nattereri (Kuhl 1817)",49.700590000000005,-1.50478
"Myotis nattereri (Kuhl 1817)",49.25694,-1.3285
"Myotis nattereri (Kuhl 1817)",49.06726,-1.5867799999999999
"Myotis nattereri (Kuhl 1817)",49.17201,-1.18408
"Myotis nattereri (Kuhl 1817)",49.20152,-0.22501999999999997
"Myotis nattereri (Kuhl 1817)",47.96933,1.0567
"Myotis nattereri (Kuhl 1817)",47.8815,1.19373
"Myotis nattereri (Kuhl 1817)",45.580870000000004,6.78435
"Myotis nattereri (Kuhl 1817)",45.3921,7.027410000000001
"Myotis nattereri (Kuhl 1817)",45.67082,6.79051
"Myotis nattereri (Kuhl 1817)",45.2211,6.759939999999999
"Myotis nattereri (Kuhl 1817)",45.31105,6.7660100000000005
"Myotis nattereri (Kuhl 1817)",45.302170000000004,7.020910000000001
"Myotis nattereri (Kuhl 1817)",45.58512,6.6562600000000005
"Myotis nattereri (Kuhl 1817)",49.33298,2.38103
"Myotis nattereri (Kuhl 1817)",49.24028,1.97022
"Myotis nattereri (Kuhl 1817)",49.87135,3.7645
"Myotis nattereri (Kuhl 1817)",49.2445,2.79403
"Myotis nattereri (Kuhl 1817)",49.8693,4.04247
"Myotis nattereri (Kuhl 1817)",49.51415,3.20705
"Myotis nattereri (Kuhl 1817)",49.15428,2.65732
"Myotis nattereri (Kuhl 1817)",49.603229999999996,2.51605
"Myotis nattereri (Kuhl 1817)",49.60418,2.93086
"Myotis nattereri (Kuhl 1817)",49.33455,3.06878
"Myotis nattereri (Kuhl 1817)",49.33016,1.96843
"Myotis nattereri (Kuhl 1817)",49.782309999999995,2.3756
"Myotis nattereri (Kuhl 1817)",49.95912,4.0443
"Myotis nattereri (Kuhl 1817)",49.42396,2.6555299999999997
"Myotis nattereri (Kuhl 1817)",49.15428,3.34268
"Myotis nattereri (Kuhl 1817)",50.13746,1.8122900000000002
"Myotis nattereri (Kuhl 1817)",49.960229999999996,3.9050800000000003
"Myotis nattereri (Kuhl 1817)",49.96197,3.62661
"Myotis nattereri (Kuhl 1817)",49.33408,2.65613
"Myotis nattereri (Kuhl 1817)",50.22725,1.81018
"Myotis nattereri (Kuhl 1817)",50.317029999999995,1.80807
"Myotis nattereri (Kuhl 1817)",49.87041,2.09652
"Myotis nattereri (Kuhl 1817)",49.064679999999996,3.20525
"Myotis nattereri (Kuhl 1817)",49.601820000000004,2.23952
"Myotis nattereri (Kuhl 1817)",48.88406,3.47726
"Myotis nattereri (Kuhl 1817)",49.15381,3.47975
"Myotis nattereri (Kuhl 1817)",49.23762,1.69566
"Myotis nattereri (Kuhl 1817)",49.24418,3.3432800000000005
"Myotis nattereri (Kuhl 1817)",49.15459,3.20561
"Myotis nattereri (Kuhl 1817)",49.42396,3.34447
"Myotis nattereri (Kuhl 1817)",50.051,3.7672
"Myotis nattereri (Kuhl 1817)",49.688359999999996,1.8227
"Myotis nattereri (Kuhl 1817)",50.14223,2.51091
"Myotis nattereri (Kuhl 1817)",49.60402,3.20741
"Myotis nattereri (Kuhl 1817)",49.6026,2.37778
"Myotis nattereri (Kuhl 1817)",49.60371,2.6543200000000002
"Myotis nattereri (Kuhl 1817)",49.50865,1.82682
"Myotis nattereri (Kuhl 1817)",49.51195,2.24085
"Myotis nattereri (Kuhl 1817)",49.96118,3.7658400000000003
"Myotis nattereri (Kuhl 1817)",50.05242,2.51178
"Myotis nattereri (Kuhl 1817)",49.78152,3.76315
"Myotis nattereri (Kuhl 1817)",49.87278,2.51349
"Myotis nattereri (Kuhl 1817)",49.59851,1.82476
"Myotis nattereri (Kuhl 1817)",49.24418,2.65672
"Myotis nattereri (Kuhl 1817)",50.3156,1.66787
"Myotis nattereri (Kuhl 1817)",49.5971,1.6865299999999999
"Myotis nattereri (Kuhl 1817)",49.42286,2.37995
"Myotis nattereri (Kuhl 1817)",50.138740000000006,1.952
"Myotis nattereri (Kuhl 1817)",49.69356,2.65371
"Myotis nattereri (Kuhl 1817)",49.424279999999996,2.79331
"Myotis nattereri (Kuhl 1817)",50.05004,2.09333
"Myotis nattereri (Kuhl 1817)",49.68694,1.68422
"Myotis nattereri (Kuhl 1817)",49.960229999999996,2.09492
"Myotis nattereri (Kuhl 1817)",48.02565,6.42189
"Myotis nattereri (Kuhl 1817)",49.22824,4.99059
"Myotis nattereri (Kuhl 1817)",48.95113,5.38975
"Myotis nattereri (Kuhl 1817)",49.01018,6.6236
"Myotis nattereri (Kuhl 1817)",49.03524,5.66728
"Myotis nattereri (Kuhl 1817)",48.27844,6.97808
"Myotis nattereri (Kuhl 1817)",48.77135,5.38151
"Myotis nattereri (Kuhl 1817)",48.75229,6.19726
"Myotis nattereri (Kuhl 1817)",47.93177,6.54988
"Myotis nattereri (Kuhl 1817)",49.12511,5.6719
"Myotis nattereri (Kuhl 1817)",48.68655,5.10585
"Myotis nattereri (Kuhl 1817)",48.92439,6.4810099999999995
"Myotis nattereri (Kuhl 1817)",49.2259,5.12781
"Myotis nattereri (Kuhl 1817)",49.18122,6.91018
"Myotis nattereri (Kuhl 1817)",49.39464,5.68588
"Myotis nattereri (Kuhl 1817)",48.84215,6.20277
"Myotis nattereri (Kuhl 1817)",48.9775,7.57885
