SPECIES,LATITUDE,LONGITUDE
M.nattereri,41.242688,-7.393316
M.nattereri,41.242688,-7.393316
M.nattereri,41.216068,-7.424175
M.nattereri,41.242688,-7.393316
M.nattereri,41.242688,-7.393316
M.nattereri,41.242688,-7.393316
M.nattereri,41.242688,-7.393316
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.242688,-7.393316
M.nattereri,41.237703,-7.422513
M.nattereri,41.237703,-7.422513
M.nattereri,41.237703,-7.422513
M.nattereri,41.237703,-7.422513
M.nattereri,41.237703,-7.422513
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.237703,-7.422513
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.388293,-7.204703
M.nattereri,41.216068,-7.424175
M.nattereri,41.216068,-7.424175
M.nattereri,41.226109,-7.421455
M.nattereri,41.226109,-7.421455
M.nattereri,41.388293,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.388302,-7.204703
M.nattereri,41.388302,-7.204703
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.388302,-7.204703
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.388302,-7.204703
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.407270000000004,-7.110805
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.348561,-7.27826
M.nattereri,41.413058,-7.103644999999999
M.nattereri,41.41323,-7.10375
M.nattereri,41.41323,-7.10375
M.nattereri,41.415239,-7.104914999999999
M.nattereri,41.412606,-7.136184
M.nattereri,41.412606,-7.136184
M.nattereri,41.413058,-7.103644999999999
M.nattereri,41.415239,-7.104914999999999
M.nattereri,41.415239,-7.104914999999999
M.nattereri,41.415239,-7.104914999999999
M.nattereri,41.415239,-7.104914999999999
M.nattereri,41.415239,-7.104914999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.444302,-7.127203999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.312982,-7.371167999999999
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.315416,-7.286527
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.314403999999996,-7.292128999999999
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.25176,-7.394106
M.nattereri,41.25176,-7.394106
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.247415000000004,-7.413195
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.279709999999994,-7.390115
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.282107,-7.391845
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.214574,-7.427196
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.214574,-7.427196
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.282107,-7.391845
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.282107,-7.391845
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.282107,-7.391845
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.282107,-7.391845
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.240396000000004,-7.413939999999999
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.33781,-7.315235
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.33781,-7.315235
M.nattereri,41.292342,-7.373416000000001
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.33781,-7.315235
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315511,-7.285928999999999
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.315296999999994,-7.286254
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.328909,-7.3575479999999995
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.33067,-7.328186
M.nattereri,41.33067,-7.328186
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.33067,-7.328186
M.nattereri,41.33067,-7.328186
M.nattereri,41.33067,-7.328186
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.33067,-7.328186
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.330603,-7.327613
M.nattereri,41.330603,-7.327613
M.nattereri,41.242057,-7.391830000000001
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.330603,-7.327613
M.nattereri,41.33067,-7.328186
M.nattereri,41.330603,-7.327613
M.nattereri,41.33067,-7.328186
M.nattereri,41.238374,-7.420261
M.nattereri,41.330603,-7.327613
M.nattereri,41.330603,-7.327613
M.nattereri,41.330603,-7.327613
M.nattereri,41.307643,-7.364507000000001
M.nattereri,41.330603,-7.327613
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.238374,-7.420261
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.334496,-7.3280199999999995
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.334496,-7.328127
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.334496,-7.328127
M.nattereri,41.239885,-7.421557000000001
M.nattereri,41.334496,-7.328127
M.nattereri,41.334496,-7.328127
M.nattereri,41.334496,-7.3280199999999995
